tissue	gene_id	outcome	n_snps	PP0	PP1	PP2	PP3	PP4
Brain_Cerebellum	ENSG00000241328.1	F3	333	9.41479341571848e-56	0.978525124665711	5.65444715051799e-58	0.00586132751563431	0.0156135478186567
Brain_Cerebellum	ENSG00000281392.2	ASD	262	1.83668087980397e-05	0.972856396900609	2.83799124289523e-07	0.0150202177844516	0.0121047347070168
Brain_Cerebellum	ENSG00000281392.2	ADHD	231	2.24583885463191e-05	0.980871321769565	1.29753170444925e-07	0.00565352409778953	0.0134525659909286
Brain_Cerebellum	ENSG00000281392.2	F3	149	2.87461275318929e-05	0.992599340112294	3.17238204371718e-08	0.00108913586967441	0.00628274616668033
Brain_Cerebellum	ENSG00000064835.12	ASD	53	0.514284845707739	0.480583917904576	0.000257929727759794	0.000236390756105995	0.00463691590381864
Brain_Cerebellum	ENSG00000064835.12	ADHD	44	0.545232838793344	0.423500048959256	0.00185287986012599	0.00141118890470527	0.0280030434825691
Brain_Cerebellum	ENSG00000163320.12	ASD	415	6.89449320450931e-20	0.971917469338789	1.14323591083098e-21	0.0161042309756436	0.0119782996855649
Brain_Cerebellum	ENSG00000163320.12	ADHD	358	7.26484417297522e-20	0.986563358675606	3.87917376639054e-22	0.00525972781883949	0.00817691350555399
Brain_Cerebellum	ENSG00000163320.12	F3	193	1.10629586688239e-16	0.992527165758231	1.98785865603451e-19	0.00177773714455252	0.00569509709721459
Brain_Cerebellum	ENSG00000044524.11	ASD	403	8.60915741250656e-05	0.988405045348306	2.87433723472223e-07	0.00329176864884625	0.00821680699499935
Brain_Cerebellum	ENSG00000044524.11	ADHD	369	9.65895747658427e-05	0.976877648085194	1.27339305622707e-06	0.0128685550125705	0.0101559339344125
Brain_Cerebellum	ENSG00000044524.11	F3	179	0.000203837229271759	0.994300232429735	2.76632070231002e-07	0.00134523670285856	0.00415041700606462
Brain_Cerebellum	ENSG00000178750.3	ASD	191	0.0161044412127645	0.971438351521153	3.80324753072154e-05	0.00228402735274399	0.0101351474380318
Brain_Cerebellum	ENSG00000178750.3	ADHD	152	0.0251424759782959	0.960003125469737	0.000132166590691998	0.00503676820518749	0.00968546375608752
Brain_Cerebellum	ENSG00000178750.3	F3	77	0.18927692707221	0.804681279406922	0.000153195022154699	0.000646042142381332	0.00524255635633233
Brain_Cerebellum	ENSG00000170854.18	ASD	86	0.275920858194143	0.718358683886495	0.000175733359133832	0.000452428695511398	0.00509229586471594
Brain_Cerebellum	ENSG00000170854.18	ADHD	72	0.311789612354083	0.68393548910949	0.000129506163311711	0.000280216967288202	0.00386517540582721
Brain_Cerebellum	ENSG00000080819.9	ASD	67	2.72275150490089e-13	0.991968895295726	1.68227186460383e-16	0.000605469577717928	0.00742563512628464
Brain_Cerebellum	ENSG00000080819.9	ADHD	56	3.74509847380941e-13	0.989143784435871	5.53691649792078e-16	0.00145298997372361	0.00940322559003095
Brain_Cerebellum	ENSG00000064225.13	ASD	146	0.0468918665641411	0.940637740273457	0.000111803929658705	0.00223262962795546	0.0101259596047872
Brain_Cerebellum	ENSG00000064225.13	ADHD	120	0.0491076614491805	0.942255165135513	5.77141942224191e-05	0.00109991380223599	0.00747954541884786
Brain_Cerebellum	ENSG00000064225.13	F3	77	0.0763314423675241	0.915285989150953	4.94122967538673e-05	0.000584751638789056	0.00774840454597997
Brain_Cerebellum	ENSG00000239445.6	ASD	312	3.87590517185817e-69	0.984817126841732	1.63895515832787e-71	0.00415334250240144	0.011029530655864
Brain_Cerebellum	ENSG00000239445.6	ADHD	256	5.49387428350651e-69	0.966659055392263	2.50980793142928e-71	0.00438710746862277	0.0289538371391082
Brain_Cerebellum	ENSG00000239445.6	F3	103	8.44150373476492e-41	0.932437801185085	1.0141546099592e-43	0.00105371384067331	0.0665084849742378
Brain_Cerebellum	ENSG00000057019.16	ASD	583	7.114574678682e-05	0.98742255051746	3.96764035611084e-07	0.00549963008143767	0.00700627689027926
Brain_Cerebellum	ENSG00000057019.16	ADHD	458	8.24485537031143e-05	0.99276053388785	1.9543660103198e-07	0.00234843779972108	0.00480838432212562
Brain_Cerebellum	ENSG00000057019.16	F3	259	0.000143246275828182	0.990582618881338	2.71485557171875e-07	0.00186998436483419	0.00740387899244362
Brain_Cerebellum	ENSG00000273374.1	ASD	157	0.0265978453700214	0.964323834627665	3.51340125923089e-05	0.00126603150473291	0.00777715448498847
Brain_Cerebellum	ENSG00000273374.1	ADHD	137	0.0311458597142866	0.962276055435918	2.94691784633776e-05	0.000904829871656264	0.00564378579967538
Brain_Cerebellum	ENSG00000273374.1	F3	69	0.185595457588279	0.80813087035959	0.000102905712453791	0.000442349807206924	0.00572841653247038
Brain_Cerebellum	ENSG00000114021.12	ASD	110	1.32250467241641e-07	0.987071226832172	1.93235105377692e-10	0.0014307413343189	0.0114978993898056
Brain_Cerebellum	ENSG00000114021.12	ADHD	95	1.67274196572985e-07	0.979528528274897	1.99225135125972e-09	0.0116574626932182	0.00881383976543658
Brain_Cerebellum	ENSG00000114021.12	F3	39	1.35519810815369e-06	0.995879155630512	2.56317400459152e-10	0.000184422011524232	0.00393506690353732
Brain_Cerebellum	ENSG00000154174.8	ASD	37	0.00133361493906256	0.989690215540079	4.58969609111968e-07	0.000331962613061088	0.00864374793818756
Brain_Cerebellum	ENSG00000154174.8	ADHD	34	0.00134970755392365	0.991585846607879	4.64656480640748e-07	0.000334638525070392	0.00672934265664622
Brain_Cerebellum	ENSG00000206535.8	ASD	85	1.06462773259623e-08	0.986710399698191	1.05721600654871e-11	0.00096751904799301	0.0123220705969646
Brain_Cerebellum	ENSG00000206535.8	ADHD	71	1.23477858180996e-08	0.990629982967545	7.40148417661875e-12	0.00058501638239872	0.00878498829487034
Brain_Cerebellum	ENSG00000154175.18	ASD	130	0.00308712749916319	0.970719831512315	8.44022722990435e-06	0.00263040031123087	0.023554200450061
Brain_Cerebellum	ENSG00000154175.18	ADHD	112	0.00356426433001717	0.870831485476567	2.5885989318923e-05	0.00620516742210066	0.119373196781996
Brain_Cerebellum	ENSG00000154175.18	F3	51	0.00593421198298328	0.937630474312478	1.2904841660345e-05	0.00198458147991751	0.0544378273829615
Brain_Cerebellum	ENSG00000138468.16	ASD	427	0.0164306048169287	0.95249374513012	9.82693209418589e-05	0.00567143587190288	0.0253059448601067
Brain_Cerebellum	ENSG00000138468.16	ADHD	368	0.0180367424952258	0.973657108369301	3.80508042162329e-05	0.00204783334331247	0.00622026498794458
Brain_Cerebellum	ENSG00000138468.16	F3	189	0.147429751248463	0.847344863660199	0.000140694781712452	0.000804355640215488	0.00428033466941013
Brain_Cerebellum	ENSG00000174173.7	ASD	35	0.647375179993899	0.344599742831592	0.000500128055304259	0.000258953662891317	0.0072659954563131
Brain_Cerebellum	ENSG00000242299.1	ASD	48	0.631578396797881	0.363197738114644	0.000389741007303999	0.000219511248694207	0.00461461283147719
Brain_Cerebellum	ENSG00000242299.1	ADHD	40	0.666093664152384	0.331465447839761	0.000175110880765541	8.49588884397281e-05	0.00218081823865021
Brain_Cerebellum	ENSG00000242299.1	F3	30	0.738501595330821	0.259869110117621	0.000126278270115125	4.29756408657162e-05	0.00146004064057761
Brain_Cerebellum	ENSG00000256628.3	ASD	154	0.0623252195882459	0.92337897120467	0.000128059258777693	0.00188497852030244	0.0122827714280035
Brain_Cerebellum	ENSG00000256628.3	ADHD	137	0.0696980894575376	0.918022801192316	0.000130813672300396	0.00171256607452255	0.0104357296033238
Brain_Cerebellum	ENSG00000244119.2	ASD	576	7.70131476537645e-25	0.968839492873219	9.09265753676981e-27	0.0114189880812546	0.0197415190455251
Brain_Cerebellum	ENSG00000244119.2	ADHD	490	8.71277359163382e-25	0.988785916363534	5.48567753729219e-27	0.00622053341147032	0.00499355022499538
Brain_Cerebellum	ENSG00000244119.2	F3	182	1.85293582246999e-24	0.99371925513043	2.16993869937344e-27	0.00115860400759452	0.00512214086197658
Brain_Cerebellum	ENSG00000114423.23	ASD	284	2.21885351121021e-22	0.986937294586491	8.47717303513742e-25	0.00376131175352197	0.00930139365998886
Brain_Cerebellum	ENSG00000114423.23	ADHD	257	2.27628120155977e-22	0.992326680299578	4.52874575380292e-25	0.00196856592803644	0.00570475377238781
Brain_Cerebellum	ENSG00000114423.23	F3	140	7.07090397656032e-22	0.995206136612383	5.8089892985443e-25	0.000813615609355587	0.00398024777826227
Brain_Cerebellum	ENSG00000241218.1	ASD	44	0.572001442586414	0.423329503500462	0.000354474377288683	0.000258284760629709	0.00405629477520519
Brain_Cerebellum	ENSG00000241218.1	ADHD	34	0.639134252199164	0.356553408537957	0.000289932381333838	0.000157879861509298	0.00386452702003602
Brain_Cerebellum	ENSG00000239828.8	ASD	42	0.897454124022994	0.10020336275946	0.000726496732301124	7.95790353767589e-05	0.00153643744986823
Brain_Cerebellum	ENSG00000239828.8	ADHD	39	0.902404519390566	0.0956727163611231	0.000530827592175244	5.49412218968729e-05	0.00133699543423929
Brain_Cerebellum	ENSG00000114446.5	ASD	313	0.0385083622324919	0.942522607725598	0.000204229861819836	0.00498490742548854	0.013779892754602
Brain_Cerebellum	ENSG00000114446.5	ADHD	283	0.0426333134920246	0.917060241335316	0.000197337771934248	0.0042089170648007	0.0359001903359246
Brain_Cerebellum	ENSG00000114446.5	F3	219	0.143629075432775	0.850712663120506	0.00016768911114358	0.00098871800653426	0.00450185432904111
Brain_Cerebellum	ENSG00000144824.21	ASD	34	0.518782775421173	0.476342699059173	0.000178327012074018	0.000159201612540352	0.0045369968950393
Brain_Cerebellum	ENSG00000176040.13	ASD	242	1.52419372096538e-65	0.989935964447637	4.21799017290094e-68	0.00273217566622852	0.00733185988613999
Brain_Cerebellum	ENSG00000176040.13	ADHD	223	8.87335295233128e-66	0.993492770620417	1.34806389672138e-68	0.00150433832744994	0.00500289105214456
Brain_Cerebellum	ENSG00000176040.13	F3	104	2.10996681025397e-65	0.995246352097329	1.03897484589721e-68	0.000485804284661403	0.0042678436179996
Brain_Cerebellum	ENSG00000114529.13	ASD	229	5.13054859968994e-51	0.990122770262999	1.31555352556565e-53	0.00253148509547771	0.00734574464152014
Brain_Cerebellum	ENSG00000114529.13	ADHD	213	3.47780431143742e-51	0.993618789595454	4.92157680432804e-54	0.0014011287011097	0.0049800817034367
Brain_Cerebellum	ENSG00000114529.13	F3	106	5.6429224764632e-51	0.995247454720148	2.86975964935411e-54	0.000501891509016485	0.0042506537708336
Brain_Cerebellum	ENSG00000261488.1	ASD	222	1.23369539064792e-28	0.990090149110344	3.15402072836506e-31	0.0025238424267865	0.00738600846286823
Brain_Cerebellum	ENSG00000261488.1	ADHD	205	1.0571054083188e-28	0.993722584801388	1.34431875564011e-31	0.00125869623144277	0.00501871896717229
Brain_Cerebellum	ENSG00000261488.1	F3	101	1.86375753380692e-28	0.995245664116135	8.17468070646882e-32	0.000432205442543381	0.00432213044132332
Brain_Cerebellum	ENSG00000272844.1	ASD	53	0.00399071714677039	0.984577672713054	2.4523940807934e-06	0.000594212309941717	0.010834945436153
Brain_Cerebellum	ENSG00000272844.1	ADHD	36	0.00479827919077405	0.988791985800438	1.19368677185285e-06	0.000239816943949351	0.00616872437806616
Brain_Cerebellum	ENSG00000163607.18	ASD	115	0.558097651724858	0.416841313176284	0.00633212344287222	0.00471542883424154	0.0140134828217441
Brain_Cerebellum	ENSG00000163607.18	ADHD	98	0.655270840056705	0.339834655987546	0.000943969205685232	0.000486094121521298	0.00346444062854196
Brain_Cerebellum	ENSG00000163607.18	F3	62	0.788403454037459	0.209374631295684	0.000485770475387713	0.00012739628582141	0.00160874790564824
Brain_Cerebellum	ENSG00000243795.1	ASD	238	2.61864695544658e-14	0.987590950314547	1.07380760091239e-16	0.00404136749434474	0.00836768219108139
Brain_Cerebellum	ENSG00000243795.1	ADHD	212	2.80496904354061e-14	0.992548703914544	7.45319685306009e-17	0.0026325225880982	0.00481877349732974
Brain_Cerebellum	ENSG00000243795.1	F3	84	4.02177319758246e-11	0.994893827895705	2.30590340686052e-14	0.000565886975351602	0.00454028508870097
Brain_Cerebellum	ENSG00000144857.15	ASD	182	7.58809863375124e-09	0.987557285467205	2.40732444694216e-11	0.00312370669014036	0.00931900023048249
Brain_Cerebellum	ENSG00000144857.15	ADHD	164	5.73804187328819e-08	0.993463497876201	6.89845041954667e-11	0.00118902495243381	0.00534741972196212
Brain_Cerebellum	ENSG00000144857.15	F3	61	0.000837007928220654	0.994783667036951	2.82632148953569e-07	0.000331861041343629	0.00404718136133562
Brain_Cerebellum	ENSG00000206530.11	ASD	172	0.0474726247710075	0.940561693174964	0.000252060618685692	0.00498727943369189	0.00672634200165062
Brain_Cerebellum	ENSG00000206530.11	ADHD	150	0.0565068301897662	0.936746537041092	0.000121110622273719	0.00200309868977471	0.004622423457094
Brain_Cerebellum	ENSG00000206530.11	F3	56	0.967976792003329	0.0303146836757702	0.00108462067697592	3.33771605545348e-05	0.00059052648337075
Brain_Cerebellum	ENSG00000163611.11	ASD	94	0.362040370991813	0.629923674144266	0.000369050498772256	0.000635088966586414	0.00703181539856235
Brain_Cerebellum	ENSG00000163611.11	ADHD	79	0.405538287684415	0.588959549229576	0.000269699412106502	0.000386836364269263	0.00484562730963299
Brain_Cerebellum	ENSG00000163611.11	F3	43	0.545802275945721	0.452285966400583	9.12559867088139e-05	7.38738009181798e-05	0.00174662786606962
Brain_Cerebellum	ENSG00000072858.11	ASD	108	2.56516531015743e-61	0.990220443707081	3.58910220185864e-64	0.00137708421010547	0.00840247208279899
Brain_Cerebellum	ENSG00000072858.11	ADHD	95	4.32315869201898e-61	0.917376029727477	9.35854961645202e-64	0.00190516922730727	0.0807188010452086
Brain_Cerebellum	ENSG00000072858.11	F3	59	4.52425011942107e-60	0.964976157608988	2.55323627816196e-63	0.00051006533951685	0.0345137770515063
Brain_Cerebellum	ENSG00000178075.20	ASD	145	3.66142064142044e-11	0.943595375419327	7.16537685090591e-14	0.00179199750651673	0.0546126270374694
Brain_Cerebellum	ENSG00000178075.20	ADHD	131	6.04400481161226e-11	0.986378823698146	6.57739063322781e-14	0.00106086683667263	0.0125603094046746
Brain_Cerebellum	ENSG00000178075.20	F3	41	0.416336870737414	0.580253331034506	0.00012240840923528	0.000167482054727463	0.00311990776411772
Brain_Cerebellum	ENSG00000242880.2	ASD	116	0.0667544764416322	0.896564477937857	0.000283743466879324	0.00377827616503836	0.0326190259885931
Brain_Cerebellum	ENSG00000242880.2	ADHD	99	0.0811623024640164	0.908785667684093	9.06236433442134e-05	0.00100576999038724	0.0089556362181592
Brain_Cerebellum	ENSG00000163389.12	ASD	117	2.14318929066899e-30	0.981718515753736	4.30734860023006e-33	0.00195671788230097	0.0163247663639587
Brain_Cerebellum	ENSG00000163389.12	ADHD	105	3.07725947970911e-30	0.988655947453523	5.33978490539462e-33	0.00170591758585235	0.00963813496062678
Brain_Cerebellum	ENSG00000163389.12	F3	68	8.11200208812314e-29	0.992985078695262	3.79968311092005e-32	0.000458560461357414	0.00655636084338329
Brain_Cerebellum	ENSG00000113845.10	ASD	76	0.00947406527218363	0.963044865093641	1.86450233399307e-05	0.0018696859480686	0.0255927386627669
Brain_Cerebellum	ENSG00000113845.10	ADHD	72	0.0102556041005376	0.970801947635893	1.24139691519834e-05	0.00115734145084745	0.0177726928435692
Brain_Cerebellum	ENSG00000113845.10	F3	61	0.00948682583251902	0.978982636472902	6.09210068630997e-06	0.000617760995913078	0.0109066845979798
Brain_Cerebellum	ENSG00000144843.12	ASD	30	0.0001947014266491	0.979411267664833	1.71956387527444e-07	0.000845447939501255	0.01954841101263
Brain_Cerebellum	ENSG00000121577.14	ASD	134	2.19880163753569e-14	0.991764303171708	2.43404449411086e-17	0.00109072506816595	0.0071449717601032
Brain_Cerebellum	ENSG00000121577.14	ADHD	116	2.27633806483929e-14	0.992790679721901	1.51535356089249e-17	0.000654343733966038	0.00655497654410906
Brain_Cerebellum	ENSG00000121577.14	F3	70	1.22899969649973e-13	0.993736784517337	3.74067169569666e-17	0.0002964941395835	0.00596672134295733
Brain_Cerebellum	ENSG00000163430.12	ASD	59	0.128747406385707	0.863672939045031	6.58621299820459e-05	0.00043474219470498	0.00707905024457498
Brain_Cerebellum	ENSG00000163430.12	ADHD	54	0.133736964218133	0.859786458231148	5.62482291038109e-05	0.000355551518526617	0.00606477780308823
Brain_Cerebellum	ENSG00000065518.8	ASD	47	2.83651172451316e-05	0.989766887133217	1.77745263637151e-08	0.000610626764457494	0.00959410321055487
Brain_Cerebellum	ENSG00000065518.8	ADHD	36	2.99543525027149e-05	0.991986957057276	8.44017573770044e-09	0.000271798824804118	0.00771128132524215
Brain_Cerebellum	ENSG00000144840.10	ASD	36	0.970202406825663	0.0273618401165251	0.00134978686998076	3.70180080222847e-05	0.00104894817980912
Brain_Cerebellum	ENSG00000242445.1	ASD	45	0.682316925650622	0.314238713150874	0.000303159413520319	0.000136614437775698	0.00300458734720865
Brain_Cerebellum	ENSG00000242445.1	ADHD	38	0.720443228769339	0.27669293379182	0.000242688558578452	9.06763293027903e-05	0.00253047255095983
Brain_Cerebellum	ENSG00000173226.17	ASD	685	4.76184642812833e-25	0.973797500007212	5.8373325949787e-27	0.0119230645623161	0.0142794354304736
Brain_Cerebellum	ENSG00000173226.17	ADHD	590	5.47700710630744e-25	0.977661396727841	9.81460619030013e-27	0.0175145280272789	0.00482407524488272
Brain_Cerebellum	ENSG00000173226.17	F3	426	7.78562636163935e-25	0.992551883231085	2.74038350751809e-27	0.00348962402048918	0.00395849274842708
Brain_Cerebellum	ENSG00000145088.9	ASD	311	2.77541694276471e-05	0.989189738798234	7.3051885780068e-08	0.00259546420421712	0.00818696977623553
Brain_Cerebellum	ENSG00000145088.9	ADHD	270	2.94539391774402e-05	0.929420932714931	4.31177363145355e-07	0.0135488288910182	0.0570003532775109
Brain_Cerebellum	ENSG00000145088.9	F3	203	3.87930923764134e-05	0.988905215857277	7.3068655021405e-08	0.00185344805984817	0.00920246992184385
Brain_Cerebellum	ENSG00000163406.11	ASD	602	4.55840110750126e-58	0.98647991288637	3.05000266950382e-60	0.00659355968859508	0.00692652742504171
Brain_Cerebellum	ENSG00000163406.11	ADHD	523	4.72849331984237e-58	0.946559673451948	1.23421933591725e-59	0.0246780983413421	0.0287622282067101
Brain_Cerebellum	ENSG00000163406.11	F3	368	1.09035687060719e-57	0.988944165609039	4.42413945544184e-60	0.00400560564589846	0.00705022874504876
Brain_Cerebellum	ENSG00000160124.9	ASD	111	1.81410334314873e-05	0.98707642797726	3.02341738799953e-08	0.00163380780503558	0.0112715929500983
Brain_Cerebellum	ENSG00000160124.9	ADHD	99	1.90274440150138e-05	0.984532359165465	3.33506204802574e-08	0.00171191629495783	0.0137366637449413
Brain_Cerebellum	ENSG00000160124.9	F3	71	2.43759312176113e-05	0.994685349058581	9.10679824438785e-09	0.000366688842980392	0.0049235770604226
Brain_Cerebellum	ENSG00000196981.4	ASD	268	4.41002770892112e-15	0.989129275555774	1.2301015954279e-17	0.00275088663619724	0.00811983780802067
Brain_Cerebellum	ENSG00000196981.4	ADHD	230	7.62013950454661e-15	0.99311852845162	1.60093039935088e-17	0.00208166283597825	0.00479980871239439
Brain_Cerebellum	ENSG00000196981.4	F3	102	1.43160657188855e-13	0.991592527231985	9.10010435389556e-17	0.000622527575827635	0.00778494519204302
